IN1,IN2,IN3,IN4,IN5,SO2,H2S
-0.001599909,0.761605814983153,-0.65379678,0.91482915636937,-1.018501135,-0.122686361,0.123661031702024
0.00834226175461185,0.766946193357562,-0.659500863,0.909052952522289,-1.018902612,-0.026856981,-0.003687546
0.0183949011389851,0.762016613319646,-0.663730661,0.900122870501034,-1.019304088,0.0689723994155025,-0.131036125
0.0264038720770852,0.751609722128489,-0.663906171,0.89576413999066,-1.017658035,0.164801779442981,-0.258384703
0.0359594029204734,0.769137117818859,-0.660115149,0.894134045653446,-1.016694491,0.164801779442981,-0.385733281
0.0477795393394615,0.760373419973673,-0.664011477,0.892645698649903,-1.000113513,0.260631159470459,-0.513081859
0.0555951902894001,0.695056484471279,-0.667082907,0.887152989470163,-0.922508113,0.356460539497938,-0.513081859
0.0661173210735932,0.680404677136361,-0.680720055,0.880171933286881,-0.82856262,0.452289919525416,-0.513081859
0.0784621831747341,0.739970435927853,-0.685932711,0.882794258959789,-0.797287603,0.452289919525416,-0.513081859
0.0846760399370529,0.767356991694056,-0.681035974,0.878116596948656,-0.770067499,0.548119299552894,-0.513081859
0.0884872054179421,0.725455561371765,-0.67857883,0.873438934937522,-0.702619453,0.548119299552894,-0.513081859
0.0932649708396362,0.747090940427065,-0.672190256,0.87910882828435,-0.636496279,0.548119299552894,-0.513081859
0.0959990678150559,0.769137117818859,-0.670979235,0.879782128119286,-0.603856243,0.548119299552894,-0.385733281
0.0973523077321825,0.723401569689299,-0.681071076,0.873120003436763,-0.605301558,0.548119299552894,-0.385733281
0.0969380506146956,0.711488417931001,-0.681369443,0.868548651925882,-0.60783086,0.548119299552894,-0.385733281
0.0992855076137936,0.697521274490238,-0.676472707,0.872730198269168,-0.580891789,0.548119299552894,-0.385733281
0.10317952451818,0.679993878799867,-0.679333524,0.875033592441317,-0.55186504,0.548119299552894,-0.258384703
0.104698467282303,0.685060391616615,-0.663800865,0.871808840600309,-0.553270208,0.452289919525416,-0.258384703
0.108896272739513,0.659864760311708,-0.656394332,0.864260795082343,-0.556281282,0.452289919525416,-0.258384703
0.113729272443539,0.685197324395446,-0.657517597,0.865182152751202,-0.554033013,0.548119299552894,-0.258384703
0.116573837983622,0.69519341725011,-0.66115066,0.870852046098032,-0.512600642,0.548119299552894,-0.258384703
0.122014414793298,0.68300639993415,-0.665433111,0.873580682271193,-0.470606204,0.548119299552894,-0.258384703
0.129498660049246,0.705326442883605,-0.657517597,0.882936006293459,-0.469401775,0.643948679580373,-0.258384703
0.133917402635784,0.740381234264345,-0.663256783,0.888641336473706,-0.437564691,0.643948679580373,-0.258384703
0.133309825530136,0.803370312526613,-0.666012295,0.884530663797255,-0.40653056,0.643948679580373,-0.258384703
0.136706733893535,0.81514653150608,-0.664362498,0.887578231471176,-0.375817611,0.739778059607851,-0.385733281
0.139385596586625,0.778311614000536,-0.660764537,0.891405409480285,-0.336071441,0.739778059607851,-0.258384703
0.141926373573884,0.742298293167979,-0.645161674,0.886479689635227,-0.333542139,0.739778059607851,-0.258384703
0.149410618829833,0.691633165000504,-0.635052282,0.890377741311172,-0.333100515,0.643948679580373,-0.258384703
0.152531355781574,0.68574505551077,-0.642757183,0.890944730645855,-0.332618743,0.643948679580373,-0.385733281
0.152973230040229,0.725044763035272,-0.645512695,0.884778721631179,-0.33438524,0.548119299552894,-0.385733281
0.153387487157717,0.767083126136393,-0.642651877,0.881943774957765,-0.335589669,0.548119299552894,-0.385733281
0.151454287276106,0.739559637591359,-0.653042085,0.884282605963332,-0.336071441,0.548119299552894,-0.385733281
0.148968744571178,0.76927405059769,-0.671260052,0.890767546478767,-0.336312327,0.452289919525416,-0.385733281
0.148968744571178,0.818980649313348,-0.664801274,0.889704441476236,-0.33454583,0.452289919525416,-0.385733281
0.148968744571178,0.759962621637181,-0.659623721,0.888995704807883,-0.334907159,0.356460539497938,-0.385733281
0.148968744571178,0.747638671542389,-0.66115066,0.896543750325849,-0.336513065,0.356460539497938,-0.385733281
0.144632853408139,0.82322556545711,-0.660571476,0.890696672811931,-0.316278651,0.356460539497938,-0.385733281
0.12947104290808,0.753800646589785,-0.666293111,0.881624843457006,-0.276773367,0.260631159470459,-0.258384703
0.113066461055558,0.61563547274929,-0.682440056,0.879534070285363,-0.242928901,0.260631159470459,-0.258384703
0.0968551991911975,0.708749762354381,-0.684177608,0.884247169129914,-0.222092272,0.164801779442981,-0.131036125
0.081941942961632,0.857869558501356,-0.667784948,0.892929193317245,-0.219081199,0.0689723994155025,-0.131036125
0.0746786348350113,0.718882787987876,-0.65772821,0.896898118660025,-0.259670469,-0.026856981,-0.131036125
0.0734910977648785,0.687662114414404,-0.658289843,0.898280155163315,-0.372645947,-0.026856981,-0.003687546
0.0777441375044211,0.818843716534517,-0.662291477,0.899201512832174,-0.446035844,-0.122686361,-0.003687546
0.0755900004934846,0.761058083867829,-0.660869844,0.896402002992178,-0.444670824,-0.218515741,0.123661031702024
0.0732149263532201,0.733397662543964,-0.656008209,0.896402002992178,-0.44491171,-0.122686361,-0.131036125
0.0734358634825468,0.693961022240631,-0.649795145,0.902816069840778,-0.444831415,0.164801779442981,-0.513081859
0.0780755431984124,0.722443040237482,-0.642827388,0.900902480836223,-0.442824033,0.260631159470459,-0.640430437
0.0832399485964282,0.843765482281762,-0.646478001,0.896402002992178,-0.442141523,0.452289919525416,-0.895127594
0.0806715544680022,0.885256114267559,-0.651041268,0.899307823332427,-0.482289169,0.643948679580373,-1.022476172
0.0813067487148171,0.810627749804656,-0.655622086,0.897677728995214,-0.529623244,0.739778059607851,-1.277173328
0.0865263883951659,0.775162160087424,-0.65635923,0.895445208489901,-0.510191783,0.931436819662808,-1.404521907
0.0847312742193846,0.740107368706684,-0.670470256,0.886373379134974,-0.323545375,1.50641309982768,-2.041264798
0.0799535087976905,0.756402369387574,-0.690109855,0.874147671605875,-0.062585673,1.79390123991011,-2.295961954
0.0829361600436034,0.841437625041635,-0.693005775,0.87117097759879,0.022928814067813,1.50641309982768,-2.041264798
0.0872720512066441,0.833906322205929,-0.688688222,0.870072435762843,0.0656057622660923,1.31475433977272,-1.659219063
0.0860016627130143,0.765576865569252,-0.687933528,0.86996612526259,0.118199179142617,1.02726619969029,-1.404521907
0.0823838172202866,0.633984465112647,-0.675366992,0.869859814762337,0.148550799874413,0.835607439635329,-1.14982475
0.0789316745745539,0.582086941935691,-0.651111472,0.877691354947643,0.183198218778567,0.548119299552894,-0.767779016
0.078710737445226,0.714637871844115,-0.645688205,0.890023372976995,0.188176526940925,-0.122686361,-0.131036125
0.0839027599844083,0.758319428291208,-0.650005758,0.894594724487876,0.0707446610143328,-0.985150781,0.378358188100788
0.0972418391675192,0.737916444245387,-0.641230244,0.903631117009384,-0.172630372,-1.272638921,0.251009609901406
0.113425483890714,0.690126904433362,-0.631015546,0.914935466869624,-0.371802846,-0.985150781,0.123661031702024
0.130106237154895,0.73161753641916,-0.626434728,0.912773820031145,-0.456996152,-0.793492021,0.123661031702024
0.142589184961864,0.76804165558821,-0.637369018,0.908840331521783,-0.456875709,-0.601833261,-0.003687546
0.143721487749665,0.737642578687725,-0.650830656,0.907777226519252,-0.452981387,-0.122686361,-0.131036125
0.140517899374424,0.78283039570196,-0.649233513,0.905013153512673,-0.41540319,0.164801779442981,-0.258384703
0.13841899664582,0.765029134453928,-0.656183719,0.901363159670652,-0.326235267,0.164801779442981,-0.385733281
0.140794070786083,0.790498631316497,-0.663642906,0.896933555493443,-0.235702324,0.164801779442981,-0.513081859
0.150018195935481,0.734903923111105,-0.67619189,0.889917062476742,-0.15902032,0.164801779442981,-0.640430437
0.157143418356273,0.683143332712981,-0.674366584,0.885629205633203,-0.110240929,0.164801779442981,-0.640430437
0.159021383955553,0.811997077592967,-0.672506175,0.887294736803834,-0.102974205,0.164801779442981,-0.640430437
0.158137635438244,0.794195816344935,-0.684581281,0.880809796288399,-0.08514865,0.164801779442981,-0.640430437
0.159435641073039,0.779133210673522,-0.684002098,0.877195239279796,-0.041468011,0.164801779442981,-0.640430437
0.158386189708738,0.762016613319646,-0.680755158,0.879037954617515,-0.01930651,0.164801779442981,-0.513081859
0.155652092733317,0.663698878118976,-0.67703434,0.877443297113719,-0.020470792,0.0689723994155025,-0.513081859
0.15476834421601,0.680541609915192,-0.679035157,0.874253982106129,-0.023883342,-0.026856981,-0.513081859
0.158717595402728,0.709571359027367,-0.67208495,0.873084566603345,-0.024124228,-0.026856981,-0.513081859
0.160595561002006,0.708202031239056,-0.663256783,0.870462240930437,0.0049426684489708,-0.026856981,-0.513081859
0.158938532532054,0.761879680540815,-0.645512695,0.867698167923858,0.0382652150195937,-0.026856981,-0.385733281
0.155652092733317,0.787075311845722,-0.625697585,0.884034548129408,0.0395900873531242,-0.026856981,-0.258384703
0.150625773041131,0.792552622998962,-0.632577588,0.900937917669641,0.035936651524297,-0.122686361,-0.385733281
0.145737539054773,0.751609722128489,-0.635122487,0.899449570666098,0.0341701550795891,-0.122686361,-0.385733281
0.144467150561144,0.666300600916766,-0.640370244,0.902426264673183,0.0360972421101794,-0.122686361,-0.385733281
0.150708624464628,0.67752908878091,-0.649900452,0.905757327014445,0.00972023837897596,-0.122686361,-0.385733281
0.161285989531152,0.79898846360402,-0.647338002,0.906643247849887,-0.070534907,-0.026856981,-0.385733281
0.167168440599481,0.793785018008441,-0.652006575,0.906324316349128,-0.12694235,-0.026856981,-0.385733281
0.168217891963784,0.750240394340179,-0.663835967,0.907529168685329,-0.126902203,-0.026856981,-0.385733281
0.170344411833556,0.782419597365467,-0.669259235,0.905899074348115,-0.119234002,-0.026856981,-0.385733281
0.171559566044854,0.709845224585029,-0.682580464,0.892433077649397,-0.045884252,-0.026856981,-0.640430437
0.165759966400023,0.664931273128456,-0.694567816,0.884353479630167,0.0630764605384427,-0.026856981,-0.767779016
0.155210218474663,0.72203224190099,-0.687617609,0.88995249931016,0.10117657703907,-0.026856981,-0.513081859
0.142147310703211,0.74640627653291,-0.678298014,0.88949182047573,0.100975838806717,-0.026856981,-0.385733281
0.128255888696782,0.827744347158533,-0.68096577,0.884991342631685,0.136105029468518,-0.026856981,-0.131036125
0.114557786678514,0.82733354882204,-0.673155563,0.882829695793206,0.174325588908558,-0.026856981,-0.003687546
0.101826284601053,0.742161360389148,-0.668574745,0.888818520640794,0.172840125989144,-0.122686361,0.123661031702024
0.0961923878032174,0.790498631316497,-0.657429842,0.898988891831669,0.121451138506738,-0.122686361,0.378358188100788
0.0946182107567629,0.770506445607169,-0.639124121,0.904198106344067,-0.003287599,-0.122686361,0.50570676630017
0.0946182107567629,0.685608122731939,-0.639685754,0.903453932842296,-0.09197375,-0.122686361,0.633055344499552
0.0981532048259937,0.734903923111105,-0.6379131,0.900867044002805,-0.133125088,-0.026856981,0.760403922698934
0.104173741600151,0.744352284850445,-0.638474733,0.898315591996732,-0.160505783,-0.026856981,0.633055344499552
0.105830770070102,0.730111275852019,-0.64047555,0.895338897989647,-0.158859729,-0.026856981,0.50570676630017
0.103759484482663,0.778859345115861,-0.649514329,0.894204919320281,-0.159823273,0.0689723994155025,0.50570676630017
0.103566164494501,0.763112075550294,-0.656218821,0.889704441476236,-0.161027702,0.0689723994155025,0.378358188100788
0.107902055657542,0.735314721447598,-0.659079639,0.887082115803328,-0.160867111,0.0689723994155025,0.251009609901406
0.111630369714933,0.769958714491845,-0.65790372,0.892964630150663,-0.160184601,0.0689723994155025,0.123661031702024
0.113287398184886,0.757908629954715,-0.655078005,0.895232587489394,-0.158137072,0.0689723994155025,0.123661031702024
0.117568055065594,0.767493924472887,-0.661361272,0.889810751976489,-0.158257514,0.0689723994155025,-0.003687546
0.115855792313311,0.793785018008441,-0.665152294,0.894275792987117,-0.155848656,-0.026856981,-0.131036125
0.108205844210367,0.739148839254867,-0.665362907,0.896012197824583,-0.155125998,-0.026856981,-0.131036125
0.104063273035488,0.719019720766707,-0.65739474,0.897039865993696,-0.155487327,-0.026856981,-0.131036125
0.10784682137521,0.719156653545538,-0.669259235,0.897252486994202,-0.152395958,-0.026856981,-0.131036125
0.115469152336989,0.666026735359104,-0.686213527,0.896402002992178,-0.150268133,-0.122686361,-0.131036125
0.115883409454476,0.675201231540782,-0.685546588,0.896295692491924,-0.151271824,-0.122686361,-0.003687546
0.116297666571964,0.723949300804624,-0.686968221,0.890129683477249,-0.155005555,-0.122686361,-0.003687546
0.112403649667578,0.760921151088998,-0.683142097,0.889243762641807,-0.154122307,-0.026856981,-0.003687546
0.111216112597446,0.823499431014772,-0.680509443,0.890980167479272,-0.151793743,0.0689723994155025,-0.003687546
0.11232079824408,0.81117548091998,-0.671260052,0.892929193317245,-0.151753596,-0.026856981,-0.003687546
0.108951507021845,0.741339763716162,-0.667258418,0.895835013657495,-0.1516733,-0.026856981,-0.003687546
0.110498066927133,0.768452453924704,-0.662800457,0.89147628314712,-0.189612826,-0.026856981,0.251009609901406
0.112707438220403,0.712994678498142,-0.650584942,0.893850550986105,-0.23389568,-0.122686361,0.251009609901406
0.110194278374308,0.632341271766674,-0.652936779,0.897323360661038,-0.239155022,-0.122686361,0.123661031702024
0.0989541019198036,0.726824889160075,-0.654762086,0.898173844663062,-0.239837532,-0.122686361,0.123661031702024
0.0878243940299608,0.715048670180607,-0.650304125,0.901469470170905,-0.233494204,-0.218515741,-0.003687546
0.0865263883951659,0.652196524697171,-0.650005758,0.900193744167869,-0.237549116,-0.218515741,-0.131036125
0.0939553993687828,0.741065898158501,-0.649935554,0.901930149005336,-0.276652924,-0.314345121,-0.258384703
0.10878580417485,0.800494724171161,-0.652831473,0.901008791336476,-0.313508463,-0.314345121,-0.385733281
0.123892380392576,0.716691863526579,-0.646004123,0.901646654337994,-0.313428168,-0.218515741,-0.385733281
0.135187791129414,0.759277957743025,-0.64765392,0.900370928334958,-0.314913631,-0.122686361,-0.513081859
0.143279613491011,0.777353084548719,-0.655323719,0.896118508324836,-0.257221463,-0.122686361,-0.767779016
0.148830658865349,0.701218459518675,-0.658360047,0.890767546478767,-0.133928041,-0.026856981,-0.895127594
0.155210218474663,0.682458668818826,-0.666749438,0.887188426303581,-0.069772102,0.0689723994155025,-0.767779016
0.158938532532054,0.717102661863073,-0.670505358,0.885345710965862,-0.070615202,0.0689723994155025,-0.513081859
0.153111315746057,0.694919551692448,-0.667942908,0.883573869294978,-0.072903618,0.164801779442981,-0.385733281
0.139247510880795,0.781598000692481,-0.670680868,0.886231631801304,-0.073024061,0.260631159470459,-0.258384703
0.124665660345221,0.808710690901022,-0.668083316,0.887365610470669,-0.073144504,0.356460539497938,-0.131036125
0.117871843618419,0.693550223904138,-0.661501681,0.889669004642819,-0.073264947,0.356460539497938,-0.003687546
0.122621991898946,0.718471989651383,-0.661501681,0.890484051811425,-0.073425537,0.356460539497938,0.123661031702024
0.132729865565652,0.755033041599264,-0.664502906,0.888038910305605,-0.07354598,0.260631159470459,0.251009609901406
0.136126773929053,0.745173881523431,-0.666679234,0.885948137133963,-0.074790557,0.260631159470459,0.123661031702024
0.135712516811565,0.782556530144298,-0.666012295,0.88704667896991,-0.077360007,0.164801779442981,-0.003687546
0.131956585613008,0.775162160087424,-0.668873112,0.891228225313197,-0.076597202,0.164801779442981,-0.003687546
0.133613614082959,0.701355392297506,-0.66764454,0.893850550986105,-0.072261256,0.0689723994155025,-0.003687546
0.135215408270579,0.73148060364033,-0.663642906,0.893177251151169,-0.071177269,0.0689723994155025,-0.003687546
0.124085700380737,0.767767790030548,-0.660659231,0.895019966488888,-0.075834396,-0.026856981,-0.003687546
0.116214815148467,0.749555730446024,-0.615482887,0.88353843246156,-0.082539053,-0.026856981,-0.003687546
0.118148015030077,0.761879680540815,-0.583768181,0.879746691285869,-0.136336899,0.0689723994155025,-0.003687546
0.130492877131216,0.730385141409681,-0.615798806,0.896083071491418,-0.212938609,0.0689723994155025,-0.003687546
0.141871139291552,0.696151946701927,-0.631506975,0.902532575173436,-0.245899827,0.0689723994155025,-0.003687546
0.141788287868054,0.721621443564496,-0.644758001,0.90430441684432,-0.259871208,0.0689723994155025,0.123661031702024
0.138860870904473,0.681774004924671,-0.66165964,0.90476509567875,-0.258546335,0.0689723994155025,0.123661031702024
0.137286693858019,0.719567451882031,-0.662660048,0.897323360661038,-0.256860134,0.0689723994155025,0.123661031702024
0.130382408566553,0.837740440013197,-0.662765355,0.893637929985598,-0.251560645,0.0689723994155025,0.123661031702024
0.120799261,0.755580772714588,-0.659430659,0.892787445983575,-0.238432364,0.164801779442981,0.123661031702024
0.1127902896439,0.670134718724035,-0.661255966,0.888818520640794,-0.198967228,0.164801779442981,-0.003687546
0.116380517995462,0.688894509423884,-0.665801682,0.886798621135987,-0.162713903,0.0689723994155025,-0.003687546
0.128918700084763,0.669039256493387,-0.666012295,0.890519488644843,-0.164199366,-0.026856981,-0.003687546
0.136099156787887,0.721484510785665,-0.669153928,0.889739878309654,-0.164600843,-0.026856981,-0.003687546
0.143058676361684,0.8178851870827,-0.670119235,0.884140858629661,-0.165042467,0.0689723994155025,-0.003687546
0.147256481818895,0.752294386022644,-0.671821685,0.882829695793206,-0.165484091,0.0689723994155025,-0.131036125
0.150460070194134,0.718882787987876,-0.665801682,0.884743284797761,-0.165925715,0.0689723994155025,-0.258384703
0.152420887216911,0.760236487194842,-0.660501272,0.886869494802822,-0.166327191,0.0689723994155025,-0.258384703
0.142230162126708,0.710392955700353,-0.664871478,0.885912700300545,-0.167089997,0.0689723994155025,-0.258384703
0.127593077308802,0.718608922430214,-0.666644132,0.885097653131938,-0.124533491,0.0689723994155025,-0.258384703
0.125770345991855,0.799536194719344,-0.664766172,0.887294736803834,-0.076356316,0.0689723994155025,-0.131036125
0.134884002576589,0.769547916155352,-0.666468621,0.887082115803328,-0.08037108,0.164801779442981,-0.131036125
0.139385596586625,0.777626950106382,-0.666187805,0.883432121961307,-0.082137577,0.164801779442981,-0.131036125
0.138198059516493,0.73695791479357,-0.667714744,0.884495226963838,-0.082057281,0.0689723994155025,-0.131036125
0.135712516811565,0.689442240539207,-0.661624538,0.882971443126877,-0.083703335,-0.122686361,-0.003687546
0.127593077308802,0.804054976420767,-0.658869026,0.881695717123841,-0.083904073,-0.218515741,-0.003687546
0.111022792609285,0.787212244624553,-0.656587393,0.889669004642819,-0.081816396,-0.314345121,-0.003687546
0.0843998685253946,0.695467282807773,-0.647969839,0.894452977154205,-0.079126503,-0.506003881,0.123661031702024
0.0584673729706496,0.70190312341283,-0.652217187,0.893708803652434,-0.082820087,-0.601833261,0.123661031702024
0.0428360710707724,0.680404677136361,-0.650374329,0.896650060826101,-0.17624366,-0.697662641,0.251009609901406
